-3.077640548999999864e-02
-8.336233265999999642e-02
-1.446729566999999939e-01
-2.116753731999999888e-01
-3.581208884716033936e-01
-4.947866797447204590e-01
-7.618609070777893066e-01
-1.029086947441101074e+00
-1.499959588050842285e+00
-1.972074508666992188e+00
-2.697468042373657227e+00
-3.336092472076416016e+00
-4.135667324066162109e+00
-4.661458015441894531e+00
-5.212535858154296875e+00
-5.459865093231201172e+00
-5.726867198944091797e+00
-5.798666954040527344e+00
-5.912566184997558594e+00
-5.920886993408203125e+00
