-3.077640548999999864e-02
-8.336233265999999642e-02
-1.446729566999999939e-01
-2.116753731999999888e-01
-2.830637391999999974e-01
-3.581341341000000011e-01
-4.364624349999999819e-01
-5.177783846000000301e-01
-6.019067271000000385e-01
-6.887363571000000295e-01
-7.782028951999999666e-01
-8.702784033999999558e-01
-9.709286093711853027e-01
-1.068391799926757812e+00
-1.173701524734497070e+00
-1.274374485015869141e+00
-1.381676793098449707e+00
-1.482581734657287598e+00
-1.588504552841186523e+00
-1.686164498329162598e+00
